window_id,source_csv,person,case,case_idx,front_video_path,side_video_path,front_fps,side_fps,window_sec,stride_sec,window_frames,stride_frames,min_coverage,start_frame,end_frame,start_time_sec,end_time_sec,center_time_sec,n_samples_in_window,samples_per_frame,front_duration_s,front_total_frames,side_duration_s,side_total_frames,label,split,fold_id
374,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,30,44,1.0,1.4667,1.2333,47,3.1333,21.41,642,21.48,644,0,test,inference
374,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,30,44,1.0,1.4667,1.2333,47,3.1333,21.41,642,21.48,644,0,test,inference
374,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,30,44,1.0,1.4667,1.2333,47,3.1333,21.41,642,21.48,644,0,test,inference
374,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,30,44,1.0,1.4667,1.2333,47,3.1333,21.41,642,21.48,644,0,test,inference
374,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,30,44,1.0,1.4667,1.2333,47,3.1333,21.41,642,21.48,644,0,test,inference
262,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,32,46,1.0667,1.5333,1.3,50,3.3333,11.35,340,11.42,342,0,test,inference
262,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,32,46,1.0667,1.5333,1.3,50,3.3333,11.35,340,11.42,342,0,test,inference
262,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,32,46,1.0667,1.5333,1.3,50,3.3333,11.35,340,11.42,342,0,test,inference
262,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,32,46,1.0667,1.5333,1.3,50,3.3333,11.35,340,11.42,342,0,test,inference
262,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,32,46,1.0667,1.5333,1.3,50,3.3333,11.35,340,11.42,342,0,test,inference
262,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,32,46,1.0667,1.5333,1.3,50,3.3333,11.35,340,11.42,342,0,test,inference
300,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,36,50,1.2,1.6667,1.4333,50,3.3333,21.59,647,21.71,651,0,test,inference
300,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,36,50,1.2,1.6667,1.4333,50,3.3333,21.59,647,21.71,651,0,test,inference
300,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,36,50,1.2,1.6667,1.4333,50,3.3333,21.59,647,21.71,651,0,test,inference
300,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,36,50,1.2,1.6667,1.4333,50,3.3333,21.59,647,21.71,651,0,test,inference
220,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,36,50,1.2,1.6667,1.4333,51,3.4,12.84,385,12.96,388,0,test,inference
220,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,36,50,1.2,1.6667,1.4333,51,3.4,12.84,385,12.96,388,0,test,inference
300,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,36,50,1.2,1.6667,1.4333,50,3.3333,21.59,647,21.71,651,0,test,inference
220,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,36,50,1.2,1.6667,1.4333,51,3.4,12.84,385,12.96,388,0,test,inference
220,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,36,50,1.2,1.6667,1.4333,51,3.4,12.84,385,12.96,388,0,test,inference
300,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,36,50,1.2,1.6667,1.4333,50,3.3333,21.59,647,21.71,651,0,test,inference
220,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,36,50,1.2,1.6667,1.4333,51,3.4,12.84,385,12.96,388,0,test,inference
220,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,36,50,1.2,1.6667,1.4333,51,3.4,12.84,385,12.96,388,0,test,inference
375,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,38,52,1.2667,1.7333,1.5,50,3.3333,21.41,642,21.48,644,0,test,inference
375,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,38,52,1.2667,1.7333,1.5,50,3.3333,21.41,642,21.48,644,0,test,inference
375,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,38,52,1.2667,1.7333,1.5,50,3.3333,21.41,642,21.48,644,0,test,inference
375,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,38,52,1.2667,1.7333,1.5,50,3.3333,21.41,642,21.48,644,0,test,inference
375,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,38,52,1.2667,1.7333,1.5,50,3.3333,21.41,642,21.48,644,0,test,inference
375,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,38,52,1.2667,1.7333,1.5,50,3.3333,21.41,642,21.48,644,0,test,inference
263,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,40,54,1.3333,1.8,1.5667,50,3.3333,11.35,340,11.42,342,0,test,inference
263,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,40,54,1.3333,1.8,1.5667,50,3.3333,11.35,340,11.42,342,0,test,inference
263,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,40,54,1.3333,1.8,1.5667,50,3.3333,11.35,340,11.42,342,0,test,inference
263,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,40,54,1.3333,1.8,1.5667,50,3.3333,11.35,340,11.42,342,0,test,inference
263,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,40,54,1.3333,1.8,1.5667,50,3.3333,11.35,340,11.42,342,0,test,inference
263,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,40,54,1.3333,1.8,1.5667,50,3.3333,11.35,340,11.42,342,0,test,inference
221,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,44,58,1.4667,1.9333,1.7,51,3.4,12.84,385,12.96,388,0,test,inference
221,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,44,58,1.4667,1.9333,1.7,51,3.4,12.84,385,12.96,388,0,test,inference
221,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,44,58,1.4667,1.9333,1.7,51,3.4,12.84,385,12.96,388,0,test,inference
301,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,44,58,1.4667,1.9333,1.7,51,3.4,21.59,647,21.71,651,0,test,inference
301,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,44,58,1.4667,1.9333,1.7,51,3.4,21.59,647,21.71,651,0,test,inference
301,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,44,58,1.4667,1.9333,1.7,51,3.4,21.59,647,21.71,651,0,test,inference
301,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,44,58,1.4667,1.9333,1.7,51,3.4,21.59,647,21.71,651,0,test,inference
221,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,44,58,1.4667,1.9333,1.7,51,3.4,12.84,385,12.96,388,0,test,inference
301,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,44,58,1.4667,1.9333,1.7,51,3.4,21.59,647,21.71,651,0,test,inference
301,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,44,58,1.4667,1.9333,1.7,51,3.4,21.59,647,21.71,651,0,test,inference
221,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,44,58,1.4667,1.9333,1.7,51,3.4,12.84,385,12.96,388,0,test,inference
221,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,44,58,1.4667,1.9333,1.7,51,3.4,12.84,385,12.96,388,0,test,inference
376,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,46,60,1.5333,2.0,1.7667,50,3.3333,21.41,642,21.48,644,0,test,inference
376,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,46,60,1.5333,2.0,1.7667,50,3.3333,21.41,642,21.48,644,0,test,inference
376,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,46,60,1.5333,2.0,1.7667,50,3.3333,21.41,642,21.48,644,0,test,inference
376,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,46,60,1.5333,2.0,1.7667,50,3.3333,21.41,642,21.48,644,0,test,inference
376,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,46,60,1.5333,2.0,1.7667,50,3.3333,21.41,642,21.48,644,0,test,inference
376,data\labeled_safe\doga_normal_labeled.csv,doga,normal,1,data\raw\videos\Doga\doga_1_front.mp4,data\raw\videos\Doga\doga_1_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,46,60,1.5333,2.0,1.7667,50,3.3333,21.41,642,21.48,644,0,test,inference
264,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,48,62,1.6,2.0667,1.8333,50,3.3333,11.35,340,11.42,342,0,test,inference
264,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,48,62,1.6,2.0667,1.8333,50,3.3333,11.35,340,11.42,342,0,test,inference
264,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,48,62,1.6,2.0667,1.8333,50,3.3333,11.35,340,11.42,342,0,test,inference
264,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,48,62,1.6,2.0667,1.8333,50,3.3333,11.35,340,11.42,342,0,test,inference
264,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,48,62,1.6,2.0667,1.8333,50,3.3333,11.35,340,11.42,342,0,test,inference
264,data\labeled_safe\doga_inhale_hold_labeled.csv,doga,inhale_hold,2,data\raw\videos\Doga\doga_2_front.mp4,data\raw\videos\Doga\doga_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,48,62,1.6,2.0667,1.8333,50,3.3333,11.35,340,11.42,342,0,test,inference
222,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,52,66,1.7333,2.2,1.9667,51,3.4,12.84,385,12.96,388,0,test,inference
302,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,52,66,1.7333,2.2,1.9667,51,3.4,21.59,647,21.71,651,0,test,inference
302,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,52,66,1.7333,2.2,1.9667,51,3.4,21.59,647,21.71,651,0,test,inference
302,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,52,66,1.7333,2.2,1.9667,51,3.4,21.59,647,21.71,651,0,test,inference
302,data\labeled_safe\doga_irregular_labeled.csv,doga,irregular,4,data\raw\videos\Doga\doga_4_front.mp4,data\raw\videos\Doga\doga_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,52,66,1.7333,2.2,1.9667,51,3.4,21.59,647,21.71,651,0,test,inference
222,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,52,66,1.7333,2.2,1.9667,51,3.4,12.84,385,12.96,388,0,test,inference
222,data\labeled_safe\doga_exhale_hold_labeled.csv,doga,exhale_hold,3,data\raw\videos\Doga\doga_3_front.mp4,data\raw\videos\Doga\doga_3_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,52,66,1.7333,2.2,1.9667,51,3.4,12.84,385,12.96,388,0,test,inference
